year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
2008,09,ASP (AVENAL SP),6870,0,6870,2920,235.3,7222,TPOP1Ad0809.pdf
2008,10,VSP (VALLEY SP),4097,10,4107,1980,207.4,4118,TPOP1Ad0810.pdf
2008,10,CCWF (CENTRAL CA WOMEN'S FAC),4161,5,4166,2004,207.9,4166,TPOP1Ad0810.pdf
2008,10,CIW (CA INSTITUTION FOR WOMEN),2445,211,2656,1356,195.9,2669,TPOP1Ad0810.pdf
2008,10,WSP (WASCO SP),5972,7,5979,2984,200.4,5848,TPOP1Ad0810.pdf
2008,10,SCC (SIERRA CONSERVATION CENTER),6012,0,6012,3736,160.9,6067,TPOP1Ad0810.pdf
2008,10,SVSP (SALINAS VALLEY SP),4066,0,4066,2388,170.3,4099,TPOP1Ad0810.pdf
2008,10,RJD (RJ DONOVAN CORRECTIONAL FAC),4769,2,4771,2200,216.9,4814,TPOP1Ad0810.pdf
2008,10,PVSP (PLEASANT VALLEY SP),5136,0,5136,2308,222.5,5162,TPOP1Ad0810.pdf
2008,10,PBSP (PELICAN BAY SP),3368,0,3368,2380,141.5,3502,TPOP1Ad0810.pdf
2008,10,NKSP (NORTH KERN SP),5444,15,5459,2694,202.6,5454,TPOP1Ad0810.pdf
2008,10,MCSP (MULE CREEK SP),3874,0,3874,1700,227.9,3748,TPOP1Ad0810.pdf
2008,10,KVSP (KERN VALLEY SP),4714,0,4714,2448,192.6,4820,TPOP1Ad0810.pdf
2008,10,ISP (IRONWOOD SP),4263,0,4263,2200,193.8,4445,TPOP1Ad0810.pdf
2008,10,HDSP (HIGH DESERT SP),4529,3,4532,2324,195.0,4536,TPOP1Ad0810.pdf
2008,10,FOL (FOLSOM SP) (MALE),4035,0,4035,2469,163.4,4078,TPOP1Ad0810.pdf
2008,10,DVI (DEUEL VOCATIONAL INSTITUTION),3857,9,3866,1681,230.0,3811,TPOP1Ad0810.pdf
2008,10,CTF (CORRECTIONAL TRAINING FAC),6534,0,6534,3312,197.3,6527,TPOP1Ad0810.pdf
2008,10,CVSP (CHUCKAWALLA VALLEY SP),3234,0,3234,1738,186.1,3328,TPOP1Ad0810.pdf
2008,10,SATF (CA SUBSTANCE ABUSE TREAT FAC),7153,6,7159,3424,209.1,7264,TPOP1Ad0810.pdf
2008,10,"SOL (CA SP, SOLANO)",5280,0,5280,2610,202.3,5427,TPOP1Ad0810.pdf
2008,10,SQ (SAN QUENTIN SP),5365,4,5369,3082,174.2,5259,TPOP1Ad0810.pdf
2008,10,"SAC (CA SP, SACRAMENTO)",3025,0,3025,1828,165.5,3059,TPOP1Ad0810.pdf
2008,10,"LAC (CA SP, LOS ANGELES COUNTY)",4955,1,4956,2300,215.5,5027,TPOP1Ad0810.pdf
2008,10,"COR (CA SP, CORCORAN)",5791,0,5791,3116,185.8,5653,TPOP1Ad0810.pdf
2008,10,CEN (CENTINELA SP),5028,0,5028,2308,217.9,5136,TPOP1Ad0810.pdf
2008,10,CAL (CALIPATRIA SP),4343,0,4343,2308,188.2,4218,TPOP1Ad0810.pdf
2008,10,"CRC (CAL REHAB CTR, MEN)",3814,534,4348,2491,174.5,4408,TPOP1Ad0810.pdf
2008,10,CMC (CA MEN'S COLONY),6557,0,6557,3838,170.8,6518,TPOP1Ad0810.pdf
2008,10,CMF (CA MEDICAL FAC),3047,0,3047,2297,132.7,3060,TPOP1Ad0810.pdf
2008,10,CIM (CA INSTITUTION FOR MEN),5847,26,5873,2976,197.3,6032,TPOP1Ad0810.pdf
2008,10,CCI (CA CORRECTIONAL INSTITUTION),5858,0,5858,2783,210.5,5835,TPOP1Ad0810.pdf
2008,10,CCC (CA CORRECTIONAL CENTER),5724,0,5724,3883,147.4,5724,TPOP1Ad0810.pdf
2008,10,ASP (AVENAL SP),6731,0,6731,2920,230.5,6878,TPOP1Ad0810.pdf
2008,11,VSP (VALLEY SP),4103,4,4107,1980,207.4,4118,TPOP1Ad0811.pdf
2008,11,CCWF (CENTRAL CA WOMEN'S FAC),4114,1,4115,2004,205.3,4166,TPOP1Ad0811.pdf
2008,11,CIW (CA INSTITUTION FOR WOMEN),2451,201,2652,1356,195.6,2669,TPOP1Ad0811.pdf
2008,11,WSP (WASCO SP),5669,9,5678,2984,190.3,5848,TPOP1Ad0811.pdf
2008,11,SCC (SIERRA CONSERVATION CENTER),6074,0,6074,3736,162.6,6067,TPOP1Ad0811.pdf
2008,11,SVSP (SALINAS VALLEY SP),4054,0,4054,2388,169.8,4099,TPOP1Ad0811.pdf
2008,11,RJD (RJ DONOVAN CORRECTIONAL FAC),4760,1,4761,2200,216.4,4814,TPOP1Ad0811.pdf
2008,11,PVSP (PLEASANT VALLEY SP),5079,0,5079,2308,220.1,5162,TPOP1Ad0811.pdf
2008,11,PBSP (PELICAN BAY SP),3408,0,3408,2380,143.2,3502,TPOP1Ad0811.pdf
2008,11,NKSP (NORTH KERN SP),5468,8,5476,2694,203.3,5454,TPOP1Ad0811.pdf
2008,11,MCSP (MULE CREEK SP),3873,0,3873,1700,227.8,3748,TPOP1Ad0811.pdf
2008,11,KVSP (KERN VALLEY SP),4768,0,4768,2448,194.8,4820,TPOP1Ad0811.pdf
2008,11,ISP (IRONWOOD SP),4181,0,4181,2200,190.0,4445,TPOP1Ad0811.pdf
2008,11,HDSP (HIGH DESERT SP),4410,11,4421,2324,190.2,4536,TPOP1Ad0811.pdf
2008,11,FOL (FOLSOM SP) (MALE),4061,0,4061,2469,164.5,4078,TPOP1Ad0811.pdf
2008,11,DVI (DEUEL VOCATIONAL INSTITUTION),3780,16,3796,1681,225.8,3811,TPOP1Ad0811.pdf
2008,11,CTF (CORRECTIONAL TRAINING FAC),6539,0,6539,3312,197.4,6527,TPOP1Ad0811.pdf
2008,11,CVSP (CHUCKAWALLA VALLEY SP),3123,0,3123,1738,179.7,3328,TPOP1Ad0811.pdf
2008,11,SATF (CA SUBSTANCE ABUSE TREAT FAC),7033,4,7037,3424,205.5,7264,TPOP1Ad0811.pdf
2008,11,"SOL (CA SP, SOLANO)",5240,0,5240,2610,200.8,5427,TPOP1Ad0811.pdf
2008,11,SQ (SAN QUENTIN SP),5229,8,5237,3082,169.9,5259,TPOP1Ad0811.pdf
2008,11,"SAC (CA SP, SACRAMENTO)",2973,0,2973,1828,162.6,3059,TPOP1Ad0811.pdf
2008,11,"LAC (CA SP, LOS ANGELES COUNTY)",4834,0,4834,2300,210.2,5027,TPOP1Ad0811.pdf
2008,11,"COR (CA SP, CORCORAN)",5776,0,5776,3116,185.4,5653,TPOP1Ad0811.pdf
2008,11,CEN (CENTINELA SP),5004,0,5004,2308,216.8,5136,TPOP1Ad0811.pdf
2008,11,CAL (CALIPATRIA SP),4335,0,4335,2308,187.8,4218,TPOP1Ad0811.pdf
2008,11,"CRC (CAL REHAB CTR, MEN)",3810,529,4339,2491,174.2,4408,TPOP1Ad0811.pdf
2008,11,CMC (CA MEN'S COLONY),6502,0,6502,3838,169.4,6518,TPOP1Ad0811.pdf
2008,11,CMF (CA MEDICAL FAC),2994,0,2994,2297,130.3,3060,TPOP1Ad0811.pdf
2008,11,CIM (CA INSTITUTION FOR MEN),5715,26,5741,2976,192.9,6032,TPOP1Ad0811.pdf
2008,11,CCI (CA CORRECTIONAL INSTITUTION),5797,0,5797,2783,208.3,5835,TPOP1Ad0811.pdf
2008,11,CCC (CA CORRECTIONAL CENTER),5621,0,5621,3883,144.8,5724,TPOP1Ad0811.pdf
2008,11,ASP (AVENAL SP),6707,0,6707,2920,229.7,6878,TPOP1Ad0811.pdf
2008,12,VSP (VALLEY SP),4050,8,4058,1980,204.9,4158,TPOP1Ad0812.pdf
2008,12,CCWF (CENTRAL CA WOMEN'S FAC),4082,0,4082,2004,203.7,4166,TPOP1Ad0812.pdf
2008,12,CIW (CA INSTITUTION FOR WOMEN),2397,199,2596,1356,191.4,2669,TPOP1Ad0812.pdf
2008,12,WSP (WASCO SP),5968,3,5971,2984,200.1,5848,TPOP1Ad0812.pdf
2008,12,SCC (SIERRA CONSERVATION CENTER),6068,0,6068,3736,162.4,6067,TPOP1Ad0812.pdf
2008,12,SVSP (SALINAS VALLEY SP),4014,0,4014,2388,168.1,4099,TPOP1Ad0812.pdf
2008,12,RJD (RJ DONOVAN CORRECTIONAL FAC),4772,1,4773,2200,217.0,4814,TPOP1Ad0812.pdf
2008,12,PVSP (PLEASANT VALLEY SP),5084,0,5084,2308,220.3,5162,TPOP1Ad0812.pdf
2008,12,PBSP (PELICAN BAY SP),3429,0,3429,2380,144.1,3502,TPOP1Ad0812.pdf
2008,12,NKSP (NORTH KERN SP),5382,12,5394,2694,200.2,5454,TPOP1Ad0812.pdf
2008,12,MCSP (MULE CREEK SP),3859,0,3859,1700,227.0,3748,TPOP1Ad0812.pdf
2008,12,KVSP (KERN VALLEY SP),4797,0,4797,2448,196.0,4820,TPOP1Ad0812.pdf
2008,12,ISP (IRONWOOD SP),4161,0,4161,2200,189.1,4445,TPOP1Ad0812.pdf
2008,12,HDSP (HIGH DESERT SP),4380,7,4387,2324,188.8,4536,TPOP1Ad0812.pdf
2008,12,FOL (FOLSOM SP) (MALE),4024,0,4024,2469,163.0,4078,TPOP1Ad0812.pdf
2008,12,DVI (DEUEL VOCATIONAL INSTITUTION),3838,9,3847,1681,228.9,3811,TPOP1Ad0812.pdf
2008,12,CTF (CORRECTIONAL TRAINING FAC),6409,0,6409,3312,193.5,6527,TPOP1Ad0812.pdf
2008,12,CVSP (CHUCKAWALLA VALLEY SP),3197,0,3197,1738,183.9,3328,TPOP1Ad0812.pdf
2008,12,SATF (CA SUBSTANCE ABUSE TREAT FAC),7068,5,7073,3424,206.6,7264,TPOP1Ad0812.pdf
2008,12,"SOL (CA SP, SOLANO)",5213,0,5213,2610,199.7,5427,TPOP1Ad0812.pdf
2008,12,SQ (SAN QUENTIN SP),5239,17,5256,3082,170.5,5259,TPOP1Ad0812.pdf
2008,12,"SAC (CA SP, SACRAMENTO)",2951,0,2951,1828,161.4,3059,TPOP1Ad0812.pdf
2008,12,"LAC (CA SP, LOS ANGELES COUNTY)",4938,0,4938,2300,214.7,5027,TPOP1Ad0812.pdf
2008,12,"COR (CA SP, CORCORAN)",5737,0,5737,3116,184.1,5653,TPOP1Ad0812.pdf
2008,12,CEN (CENTINELA SP),4976,0,4976,2308,215.6,5136,TPOP1Ad0812.pdf
2008,12,CAL (CALIPATRIA SP),4258,0,4258,2308,184.5,4218,TPOP1Ad0812.pdf
2008,12,"CRC (CAL REHAB CTR, MEN)",3853,516,4369,2491,175.4,4408,TPOP1Ad0812.pdf
2008,12,CMC (CA MEN'S COLONY),6445,0,6445,3838,167.9,6488,TPOP1Ad0812.pdf
2008,12,CMF (CA MEDICAL FAC),2873,0,2873,2297,125.1,3060,TPOP1Ad0812.pdf
2008,12,CIM (CA INSTITUTION FOR MEN),5625,21,5646,2976,189.7,5832,TPOP1Ad0812.pdf
2008,12,CCI (CA CORRECTIONAL INSTITUTION),5759,0,5759,2783,206.9,5835,TPOP1Ad0812.pdf
2008,12,CCC (CA CORRECTIONAL CENTER),5594,0,5594,3883,144.1,5724,TPOP1Ad0812.pdf
2008,12,ASP (AVENAL SP),6556,0,6556,2920,224.5,6878,TPOP1Ad0812.pdf
2009,01,VSP (VALLEY SP),4052,9,4061,1980,205.1,4158,TPOP1Ad0901.pdf
2009,01,CCWF (CENTRAL CA WOMEN'S FAC),3988,2,3990,2004,199.1,4166,TPOP1Ad0901.pdf
2009,01,CIW (CA INSTITUTION FOR WOMEN),2326,207,2533,1356,186.8,2669,TPOP1Ad0901.pdf
2009,01,WSP (WASCO SP),5941,16,5957,2984,199.6,5848,TPOP1Ad0901.pdf
2009,01,SCC (SIERRA CONSERVATION CENTER),5973,0,5973,3736,159.9,6067,TPOP1Ad0901.pdf
2009,01,SVSP (SALINAS VALLEY SP),3966,0,3966,2388,166.1,4099,TPOP1Ad0901.pdf
2009,01,RJD (RJ DONOVAN CORRECTIONAL FAC),4760,1,4761,2200,216.4,4814,TPOP1Ad0901.pdf
2009,01,PVSP (PLEASANT VALLEY SP),5144,0,5144,2308,222.9,5162,TPOP1Ad0901.pdf
2009,01,PBSP (PELICAN BAY SP),3394,0,3394,2380,142.6,3502,TPOP1Ad0901.pdf
2009,01,NKSP (NORTH KERN SP),5522,13,5535,2694,205.5,5454,TPOP1Ad0901.pdf
2009,01,MCSP (MULE CREEK SP),3881,0,3881,1700,228.3,3748,TPOP1Ad0901.pdf
2009,01,KVSP (KERN VALLEY SP),4779,0,4779,2448,195.2,4628,TPOP1Ad0901.pdf
2009,01,ISP (IRONWOOD SP),4045,0,4045,2200,183.9,4325,TPOP1Ad0901.pdf
2009,01,HDSP (HIGH DESERT SP),4395,9,4404,2324,189.5,4536,TPOP1Ad0901.pdf
2009,01,FOL (FOLSOM SP) (MALE),4085,0,4085,2469,165.5,4078,TPOP1Ad0901.pdf
2009,01,DVI (DEUEL VOCATIONAL INSTITUTION),3806,7,3813,1681,226.8,3811,TPOP1Ad0901.pdf
2009,01,CTF (CORRECTIONAL TRAINING FAC),6274,0,6274,3312,189.4,6527,TPOP1Ad0901.pdf
2009,01,CVSP (CHUCKAWALLA VALLEY SP),3340,0,3340,1738,192.2,3328,TPOP1Ad0901.pdf
2009,01,SATF (CA SUBSTANCE ABUSE TREAT FAC),6987,5,6992,3424,204.2,7264,TPOP1Ad0901.pdf
2009,01,"SOL (CA SP, SOLANO)",5028,0,5028,2610,192.6,5235,TPOP1Ad0901.pdf
2009,01,SQ (SAN QUENTIN SP),5231,8,5239,3082,170.0,5259,TPOP1Ad0901.pdf
2009,01,"SAC (CA SP, SACRAMENTO)",2959,0,2959,1828,161.9,3059,TPOP1Ad0901.pdf
2009,01,"LAC (CA SP, LOS ANGELES COUNTY)",4857,0,4857,2300,211.2,5027,TPOP1Ad0901.pdf
2009,01,"COR (CA SP, CORCORAN)",5631,0,5631,3116,180.7,5653,TPOP1Ad0901.pdf
2009,01,CEN (CENTINELA SP),4826,0,4826,2308,209.1,5016,TPOP1Ad0901.pdf
2009,01,CAL (CALIPATRIA SP),4292,0,4292,2308,186.0,4218,TPOP1Ad0901.pdf
2009,01,"CRC (CAL REHAB CTR, MEN)",3818,526,4344,2491,174.4,4408,TPOP1Ad0901.pdf
2009,01,CMC (CA MEN'S COLONY),6484,0,6484,3838,168.9,6488,TPOP1Ad0901.pdf
2009,01,CMF (CA MEDICAL FAC),2822,0,2822,2297,122.9,3000,TPOP1Ad0901.pdf
2009,01,CIM (CA INSTITUTION FOR MEN),5682,14,5696,2976,191.4,6011,TPOP1Ad0901.pdf
2009,01,CCI (CA CORRECTIONAL INSTITUTION),5667,0,5667,2783,203.6,5835,TPOP1Ad0901.pdf
2009,01,CCC (CA CORRECTIONAL CENTER),5575,0,5575,3883,143.6,5724,TPOP1Ad0901.pdf
2009,01,ASP (AVENAL SP),6451,0,6451,2920,220.9,6878,TPOP1Ad0901.pdf
2009,02,VSP (VALLEY SP),3931,11,3942,1860,211.9,4158,TPOP1Ad0902.pdf
2009,02,CCWF (CENTRAL CA WOMEN'S FAC),3911,1,3912,2004,195.2,4166,TPOP1Ad0902.pdf
2009,02,CIW (CA INSTITUTION FOR WOMEN),2454,211,2665,1356,196.5,2669,TPOP1Ad0902.pdf
2009,02,WSP (WASCO SP),5972,13,5985,2984,200.6,5848,TPOP1Ad0902.pdf
2009,02,SCC (SIERRA CONSERVATION CENTER),5862,0,5862,3454,169.7,6067,TPOP1Ad0902.pdf
2009,02,SVSP (SALINAS VALLEY SP),3962,0,3962,2472,160.3,4099,TPOP1Ad0902.pdf
2009,02,RJD (RJ DONOVAN CORRECTIONAL FAC),4727,2,4729,2200,215.0,4814,TPOP1Ad0902.pdf
2009,02,PVSP (PLEASANT VALLEY SP),5140,0,5140,2308,222.7,5162,TPOP1Ad0902.pdf
2009,02,PBSP (PELICAN BAY SP),3370,0,3370,2380,141.6,3502,TPOP1Ad0902.pdf
2009,02,NKSP (NORTH KERN SP),5408,12,5420,2694,201.2,5454,TPOP1Ad0902.pdf
2009,02,MCSP (MULE CREEK SP),3864,0,3864,1700,227.3,3748,TPOP1Ad0902.pdf
2009,02,KVSP (KERN VALLEY SP),4771,0,4771,2448,194.9,4628,TPOP1Ad0902.pdf
2009,02,ISP (IRONWOOD SP),4032,0,4032,1960,205.7,4325,TPOP1Ad0902.pdf
2009,02,HDSP (HIGH DESERT SP),4399,9,4408,2324,189.7,4536,TPOP1Ad0902.pdf
2009,02,FOL (FOLSOM SP) (MALE),4115,0,4115,2469,166.7,4078,TPOP1Ad0902.pdf
2009,02,DVI (DEUEL VOCATIONAL INSTITUTION),3821,7,3828,1681,227.7,3811,TPOP1Ad0902.pdf
2009,02,CTF (CORRECTIONAL TRAINING FAC),6252,0,6252,3312,188.8,6527,TPOP1Ad0902.pdf
2009,02,CVSP (CHUCKAWALLA VALLEY SP),3481,0,3481,1738,200.3,3328,TPOP1Ad0902.pdf
2009,02,SATF (CA SUBSTANCE ABUSE TREAT FAC),6939,3,6942,3424,202.7,7264,TPOP1Ad0902.pdf
2009,02,"SOL (CA SP, SOLANO)",4920,0,4920,2480,198.4,5235,TPOP1Ad0902.pdf
2009,02,SQ (SAN QUENTIN SP),5242,8,5250,3082,170.3,5259,TPOP1Ad0902.pdf
2009,02,"SAC (CA SP, SACRAMENTO)",2962,0,2962,1828,162.0,3059,TPOP1Ad0902.pdf
2009,02,"LAC (CA SP, LOS ANGELES COUNTY)",4897,0,4897,2300,212.9,5027,TPOP1Ad0902.pdf
2009,02,"COR (CA SP, CORCORAN)",5545,0,5545,2995,185.1,5653,TPOP1Ad0902.pdf
2009,02,CEN (CENTINELA SP),4665,0,4665,2308,202.1,5016,TPOP1Ad0902.pdf
2009,02,CAL (CALIPATRIA SP),4254,0,4254,2308,184.3,4218,TPOP1Ad0902.pdf
2009,02,"CRC (CAL REHAB CTR, MEN)",3786,530,4316,2491,173.3,4408,TPOP1Ad0902.pdf
2009,02,CMC (CA MEN'S COLONY),6471,0,6471,3838,168.6,6488,TPOP1Ad0902.pdf
2009,02,CMF (CA MEDICAL FAC),2775,0,2775,2297,120.8,3000,TPOP1Ad0902.pdf
2009,02,CIM (CA INSTITUTION FOR MEN),5680,14,5694,2976,191.3,6011,TPOP1Ad0902.pdf
2009,02,CCI (CA CORRECTIONAL INSTITUTION),5556,0,5556,2608,213.0,5835,TPOP1Ad0902.pdf
2009,02,CCC (CA CORRECTIONAL CENTER),5514,0,5514,3883,142.0,5724,TPOP1Ad0902.pdf
2009,02,ASP (AVENAL SP),6337,0,6337,2820,224.7,6878,TPOP1Ad0902.pdf
2009,03,VSP (VALLEY SP),3915,10,3925,1860,211.0,4158,TPOP1Ad0903.pdf
2009,03,CCWF (CENTRAL CA WOMEN'S FAC),3875,4,3879,2004,193.6,4046,TPOP1Ad0903.pdf
2009,03,CIW (CA INSTITUTION FOR WOMEN),2473,212,2685,1356,198.0,2669,TPOP1Ad0903.pdf
2009,03,WSP (WASCO SP),5883,6,5889,2984,197.4,5848,TPOP1Ad0903.pdf
2009,03,SCC (SIERRA CONSERVATION CENTER),5865,0,5865,3454,169.8,6067,TPOP1Ad0903.pdf
2009,03,SVSP (SALINAS VALLEY SP),4030,0,4030,2472,163.0,4099,TPOP1Ad0903.pdf
2009,03,RJD (RJ DONOVAN CORRECTIONAL FAC),4809,1,4810,2300,209.1,4714,TPOP1Ad0903.pdf
2009,03,PVSP (PLEASANT VALLEY SP),5074,0,5074,2308,219.8,5162,TPOP1Ad0903.pdf
2009,03,PBSP (PELICAN BAY SP),3330,0,3330,2380,139.9,3502,TPOP1Ad0903.pdf
2009,03,NKSP (NORTH KERN SP),5284,11,5295,2694,196.5,5354,TPOP1Ad0903.pdf
2009,03,MCSP (MULE CREEK SP),3805,0,3805,1700,223.8,3748,TPOP1Ad0903.pdf
2009,03,KVSP (KERN VALLEY SP),4797,0,4797,2448,196.0,4728,TPOP1Ad0903.pdf
2009,03,ISP (IRONWOOD SP),4048,0,4048,1960,206.5,4325,TPOP1Ad0903.pdf
2009,03,HDSP (HIGH DESERT SP),4434,17,4451,2324,191.5,4486,TPOP1Ad0903.pdf
2009,03,FOL (FOLSOM SP) (MALE),4152,0,4152,2469,168.2,4078,TPOP1Ad0903.pdf
2009,03,DVI (DEUEL VOCATIONAL INSTITUTION),3843,15,3858,1681,229.5,3811,TPOP1Ad0903.pdf
2009,03,CTF (CORRECTIONAL TRAINING FAC),6172,0,6172,3412,180.9,6327,TPOP1Ad0903.pdf
2009,03,CVSP (CHUCKAWALLA VALLEY SP),3557,0,3557,1738,204.7,3278,TPOP1Ad0903.pdf
2009,03,SATF (CA SUBSTANCE ABUSE TREAT FAC),6982,2,6984,3424,204.0,7064,TPOP1Ad0903.pdf
2009,03,"SOL (CA SP, SOLANO)",4821,0,4821,2480,194.4,5235,TPOP1Ad0903.pdf
2009,03,SQ (SAN QUENTIN SP),5280,6,5286,3082,171.5,5259,TPOP1Ad0903.pdf
2009,03,"SAC (CA SP, SACRAMENTO)",2904,0,2904,1828,158.9,2979,TPOP1Ad0903.pdf
2009,03,"LAC (CA SP, LOS ANGELES COUNTY)",4829,0,4829,2400,201.2,5027,TPOP1Ad0903.pdf
2009,03,"COR (CA SP, CORCORAN)",5496,0,5496,2995,183.5,5511,TPOP1Ad0903.pdf
2009,03,CEN (CENTINELA SP),4762,0,4762,2308,206.3,4916,TPOP1Ad0903.pdf
2009,03,CAL (CALIPATRIA SP),4220,0,4220,2308,182.8,4218,TPOP1Ad0903.pdf
2009,03,"CRC (CAL REHAB CTR, MEN)",3705,546,4251,2491,170.7,4332,TPOP1Ad0903.pdf
2009,03,CMC (CA MEN'S COLONY),6417,0,6417,3838,167.2,6488,TPOP1Ad0903.pdf
2009,03,CMF (CA MEDICAL FAC),2792,1,2793,2297,121.6,3000,TPOP1Ad0903.pdf
2009,03,CIM (CA INSTITUTION FOR MEN),5886,12,5898,2976,198.2,6011,TPOP1Ad0903.pdf
2009,03,CCI (CA CORRECTIONAL INSTITUTION),5223,0,5223,2608,200.3,5835,TPOP1Ad0903.pdf
2009,03,CCC (CA CORRECTIONAL CENTER),5444,0,5444,3883,140.2,5724,TPOP1Ad0903.pdf
2009,03,ASP (AVENAL SP),6378,0,6378,2820,226.2,6878,TPOP1Ad0903.pdf
2009,04,VSP (VALLEY SP),3864,13,3877,1980,195.8,3958,TPOP1Ad0904.pdf
2009,04,CCWF (CENTRAL CA WOMEN'S FAC),3937,6,3943,2004,196.8,4046,TPOP1Ad0904.pdf
2009,04,CIW (CA INSTITUTION FOR WOMEN),2464,217,2681,1356,197.7,2669,TPOP1Ad0904.pdf
2009,04,WSP (WASCO SP),5891,6,5897,2984,197.6,5920,TPOP1Ad0904.pdf
2009,04,SCC (SIERRA CONSERVATION CENTER),5853,0,5853,3736,156.7,5921,TPOP1Ad0904.pdf
2009,04,SVSP (SALINAS VALLEY SP),4210,0,4210,2388,176.3,4163,TPOP1Ad0904.pdf
2009,04,RJD (RJ DONOVAN CORRECTIONAL FAC),4824,0,4824,2300,209.7,4814,TPOP1Ad0904.pdf
2009,04,PVSP (PLEASANT VALLEY SP),4883,0,4883,2308,211.6,4922,TPOP1Ad0904.pdf
2009,04,PBSP (PELICAN BAY SP),3345,0,3345,2380,140.5,3502,TPOP1Ad0904.pdf
2009,04,NKSP (NORTH KERN SP),5427,3,5430,2694,201.6,5354,TPOP1Ad0904.pdf
2009,04,MCSP (MULE CREEK SP),3808,0,3808,1700,224.0,3812,TPOP1Ad0904.pdf
2009,04,KVSP (KERN VALLEY SP),4816,0,4816,2448,196.7,4900,TPOP1Ad0904.pdf
2009,04,ISP (IRONWOOD SP),3997,0,3997,2200,181.7,4085,TPOP1Ad0904.pdf
2009,04,HDSP (HIGH DESERT SP),4456,7,4463,2324,192.0,4486,TPOP1Ad0904.pdf
2009,04,FOL (FOLSOM SP) (MALE),4100,0,4100,2469,166.1,4078,TPOP1Ad0904.pdf
2009,04,DVI (DEUEL VOCATIONAL INSTITUTION),3815,9,3824,1681,227.5,3811,TPOP1Ad0904.pdf
2009,04,CTF (CORRECTIONAL TRAINING FAC),6125,0,6125,3312,184.9,6527,TPOP1Ad0904.pdf
2009,04,CVSP (CHUCKAWALLA VALLEY SP),3506,0,3506,1738,201.7,3737,TPOP1Ad0904.pdf
2009,04,SATF (CA SUBSTANCE ABUSE TREAT FAC),7004,4,7008,3424,204.7,7009,TPOP1Ad0904.pdf
2009,04,"SOL (CA SP, SOLANO)",4808,0,4808,2610,184.2,4850,TPOP1Ad0904.pdf
2009,04,SQ (SAN QUENTIN SP),5120,6,5126,3082,166.3,5274,TPOP1Ad0904.pdf
2009,04,"SAC (CA SP, SACRAMENTO)",2901,0,2901,1828,158.7,2979,TPOP1Ad0904.pdf
2009,04,"LAC (CA SP, LOS ANGELES COUNTY)",4476,0,4476,3200,139.9,8000,TPOP1Ad0904.pdf
2009,04,"COR (CA SP, CORCORAN)",5497,0,5497,3116,176.4,5390,TPOP1Ad0904.pdf
2009,04,CEN (CENTINELA SP),4637,0,4637,2308,200.9,4808,TPOP1Ad0904.pdf
2009,04,CAL (CALIPATRIA SP),4211,0,4211,2308,182.5,4218,TPOP1Ad0904.pdf
2009,04,"CRC (CAL REHAB CTR, MEN)",3734,559,4293,2491,172.3,4408,TPOP1Ad0904.pdf
2009,04,CMC (CA MEN'S COLONY),6386,0,6386,3838,166.4,6458,TPOP1Ad0904.pdf
2009,04,CMF (CA MEDICAL FAC),2811,0,2811,2297,122.4,3000,TPOP1Ad0904.pdf
2009,04,CIM (CA INSTITUTION FOR MEN),5868,16,5884,2976,197.7,5811,TPOP1Ad0904.pdf
2009,04,CCI (CA CORRECTIONAL INSTITUTION),5266,0,5266,2783,189.2,5732,TPOP1Ad0904.pdf
2009,04,CCC (CA CORRECTIONAL CENTER),5417,0,5417,3883,139.5,5724,TPOP1Ad0904.pdf
2009,04,ASP (AVENAL SP),6401,0,6401,2920,219.2,6506,TPOP1Ad0904.pdf
2009,05,VSP (VALLEY SP),3836,8,3844,1980,194.1,3958,TPOP1Ad0905.pdf
2009,05,FRCC (FRCCC BAKERSFIELD),19,0,19,75,25.3,75,TPOP1Ad0905.pdf
2009,05,CCWF (CENTRAL CA WOMEN'S FAC),3882,6,3888,2004,194.0,3966,TPOP1Ad0905.pdf
2009,05,CIW (CA INSTITUTION FOR WOMEN),2376,231,2607,1356,192.3,2669,TPOP1Ad0905.pdf
2009,05,WSP (WASCO SP),5886,17,5903,2984,197.8,5920,TPOP1Ad0905.pdf
2009,05,SCC (SIERRA CONSERVATION CENTER),5703,0,5703,3736,152.6,5621,TPOP1Ad0905.pdf
2009,05,SVSP (SALINAS VALLEY SP),4193,0,4193,2388,175.6,4187,TPOP1Ad0905.pdf
2009,05,RJD (RJ DONOVAN CORRECTIONAL FAC),4751,0,4751,2200,216.0,4814,TPOP1Ad0905.pdf
2009,05,PVSP (PLEASANT VALLEY SP),4930,0,4930,2308,213.6,4922,TPOP1Ad0905.pdf
2009,05,PBSP (PELICAN BAY SP),3326,0,3326,2380,139.7,3407,TPOP1Ad0905.pdf
2009,05,NKSP (NORTH KERN SP),5310,7,5317,2694,197.4,5354,TPOP1Ad0905.pdf
2009,05,MCSP (MULE CREEK SP),3847,0,3847,1700,226.3,3812,TPOP1Ad0905.pdf
2009,05,KVSP (KERN VALLEY SP),4795,0,4795,2448,195.9,4880,TPOP1Ad0905.pdf
2009,05,ISP (IRONWOOD SP),3878,0,3878,2200,176.3,4085,TPOP1Ad0905.pdf
2009,05,HDSP (HIGH DESERT SP),4469,8,4477,2324,192.6,4486,TPOP1Ad0905.pdf
