,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity
5314,2008,10,CCI (CA CORRECTIONAL INSTITUTION),5858,0,5858,2783,210.5,5835
5315,2008,10,CCC (CA CORRECTIONAL CENTER),5724,0,5724,3883,147.4,5724
5316,2008,10,ASP (AVENAL SP),6731,0,6731,2920,230.5,6878
5317,2008,11,VSP (VALLEY SP),4103,4,4107,1980,207.4,4118
5318,2008,11,CCWF (CENTRAL CA WOMEN'S FAC),4114,1,4115,2004,205.3,4166
5319,2008,11,CIW (CA INSTITUTION FOR WOMEN),2451,201,2652,1356,195.6,2669
5320,2008,11,WSP (WASCO SP),5669,9,5678,2984,190.3,5848
5321,2008,11,SCC (SIERRA CONSERVATION CENTER),6074,0,6074,3736,162.6,6067
5322,2008,11,SVSP (SALINAS VALLEY SP),4054,0,4054,2388,169.8,4099
5323,2008,11,RJD (RJ DONOVAN CORRECTIONAL FAC),4760,1,4761,2200,216.4,4814
5324,2008,11,PVSP (PLEASANT VALLEY SP),5079,0,5079,2308,220.1,5162
5325,2008,11,PBSP (PELICAN BAY SP),3408,0,3408,2380,143.2,3502
5326,2008,11,NKSP (NORTH KERN SP),5468,8,5476,2694,203.3,5454
5327,2008,11,MCSP (MULE CREEK SP),3873,0,3873,1700,227.8,3748
5328,2008,11,KVSP (KERN VALLEY SP),4768,0,4768,2448,194.8,4820
5329,2008,11,ISP (IRONWOOD SP),4181,0,4181,2200,190.0,4445
5330,2008,11,HDSP (HIGH DESERT SP),4410,11,4421,2324,190.2,4536
5331,2008,11,FOL (FOLSOM SP) (MALE),4061,0,4061,2469,164.5,4078
5332,2008,11,DVI (DEUEL VOCATIONAL INSTITUTION),3780,16,3796,1681,225.8,3811
5333,2008,11,CTF (CORRECTIONAL TRAINING FAC),6539,0,6539,3312,197.4,6527
5334,2008,11,CVSP (CHUCKAWALLA VALLEY SP),3123,0,3123,1738,179.7,3328
5335,2008,11,SATF (CA SUBSTANCE ABUSE TREAT FAC),7033,4,7037,3424,205.5,7264
5336,2008,11,"SOL (CA SP, SOLANO)",5240,0,5240,2610,200.8,5427
5337,2008,11,SQ (SAN QUENTIN SP),5229,8,5237,3082,169.9,5259
5338,2008,11,"SAC (CA SP, SACRAMENTO)",2973,0,2973,1828,162.6,3059
5339,2008,11,"LAC (CA SP, LOS ANGELES COUNTY)",4834,0,4834,2300,210.2,5027
5340,2008,11,"COR (CA SP, CORCORAN)",5776,0,5776,3116,185.4,5653
5341,2008,11,CEN (CENTINELA SP),5004,0,5004,2308,216.8,5136
5342,2008,11,CAL (CALIPATRIA SP),4335,0,4335,2308,187.8,4218
5343,2008,11,"CRC (CAL REHAB CTR, MEN)",3810,529,4339,2491,174.2,4408
5344,2008,11,CMC (CA MEN'S COLONY),6502,0,6502,3838,169.4,6518
5345,2008,11,CMF (CA MEDICAL FAC),2994,0,2994,2297,130.3,3060
5346,2008,11,CIM (CA INSTITUTION FOR MEN),5715,26,5741,2976,192.9,6032
5347,2008,11,CCI (CA CORRECTIONAL INSTITUTION),5797,0,5797,2783,208.3,5835
5348,2008,11,CCC (CA CORRECTIONAL CENTER),5621,0,5621,3883,144.8,5724
5349,2008,11,ASP (AVENAL SP),6707,0,6707,2920,229.7,6878
5350,2008,12,VSP (VALLEY SP),4050,8,4058,1980,204.9,4158
5351,2008,12,CCWF (CENTRAL CA WOMEN'S FAC),4082,0,4082,2004,203.7,4166
5352,2008,12,CIW (CA INSTITUTION FOR WOMEN),2397,199,2596,1356,191.4,2669
5353,2008,12,WSP (WASCO SP),5968,3,5971,2984,200.1,5848
5354,2008,12,SCC (SIERRA CONSERVATION CENTER),6068,0,6068,3736,162.4,6067
5355,2008,12,SVSP (SALINAS VALLEY SP),4014,0,4014,2388,168.1,4099
5356,2008,12,RJD (RJ DONOVAN CORRECTIONAL FAC),4772,1,4773,2200,217.0,4814
5357,2008,12,PVSP (PLEASANT VALLEY SP),5084,0,5084,2308,220.3,5162
5358,2008,12,PBSP (PELICAN BAY SP),3429,0,3429,2380,144.1,3502
5359,2008,12,NKSP (NORTH KERN SP),5382,12,5394,2694,200.2,5454
5360,2008,12,MCSP (MULE CREEK SP),3859,0,3859,1700,227.0,3748
5361,2008,12,KVSP (KERN VALLEY SP),4797,0,4797,2448,196.0,4820
5362,2008,12,ISP (IRONWOOD SP),4161,0,4161,2200,189.1,4445
5363,2008,12,HDSP (HIGH DESERT SP),4380,7,4387,2324,188.8,4536
5364,2008,12,FOL (FOLSOM SP) (MALE),4024,0,4024,2469,163.0,4078
5365,2008,12,DVI (DEUEL VOCATIONAL INSTITUTION),3838,9,3847,1681,228.9,3811
5366,2008,12,CTF (CORRECTIONAL TRAINING FAC),6409,0,6409,3312,193.5,6527
5367,2008,12,CVSP (CHUCKAWALLA VALLEY SP),3197,0,3197,1738,183.9,3328
5368,2008,12,SATF (CA SUBSTANCE ABUSE TREAT FAC),7068,5,7073,3424,206.6,7264
5369,2008,12,"SOL (CA SP, SOLANO)",5213,0,5213,2610,199.7,5427
5370,2008,12,SQ (SAN QUENTIN SP),5239,17,5256,3082,170.5,5259
5371,2008,12,"SAC (CA SP, SACRAMENTO)",2951,0,2951,1828,161.4,3059
5372,2008,12,"LAC (CA SP, LOS ANGELES COUNTY)",4938,0,4938,2300,214.7,5027
5373,2008,12,"COR (CA SP, CORCORAN)",5737,0,5737,3116,184.1,5653
5374,2008,12,CEN (CENTINELA SP),4976,0,4976,2308,215.6,5136
5375,2008,12,CAL (CALIPATRIA SP),4258,0,4258,2308,184.5,4218
5376,2008,12,"CRC (CAL REHAB CTR, MEN)",3853,516,4369,2491,175.4,4408
5377,2008,12,CMC (CA MEN'S COLONY),6445,0,6445,3838,167.9,6488
5378,2008,12,CMF (CA MEDICAL FAC),2873,0,2873,2297,125.1,3060
5379,2008,12,CIM (CA INSTITUTION FOR MEN),5625,21,5646,2976,189.7,5832
5380,2008,12,CCI (CA CORRECTIONAL INSTITUTION),5759,0,5759,2783,206.9,5835
5381,2008,12,CCC (CA CORRECTIONAL CENTER),5594,0,5594,3883,144.1,5724
5382,2008,12,ASP (AVENAL SP),6556,0,6556,2920,224.5,6878
5383,2009,1,VSP (VALLEY SP),4052,9,4061,1980,205.1,4158
5384,2009,1,CCWF (CENTRAL CA WOMEN'S FAC),3988,2,3990,2004,199.1,4166
5385,2009,1,CIW (CA INSTITUTION FOR WOMEN),2326,207,2533,1356,186.8,2669
5386,2009,1,WSP (WASCO SP),5941,16,5957,2984,199.6,5848
5387,2009,1,SCC (SIERRA CONSERVATION CENTER),5973,0,5973,3736,159.9,6067
5388,2009,1,SVSP (SALINAS VALLEY SP),3966,0,3966,2388,166.1,4099
5389,2009,1,RJD (RJ DONOVAN CORRECTIONAL FAC),4760,1,4761,2200,216.4,4814
5390,2009,1,PVSP (PLEASANT VALLEY SP),5144,0,5144,2308,222.9,5162
5391,2009,1,PBSP (PELICAN BAY SP),3394,0,3394,2380,142.6,3502
5392,2009,1,NKSP (NORTH KERN SP),5522,13,5535,2694,205.5,5454
5393,2009,1,MCSP (MULE CREEK SP),3881,0,3881,1700,228.3,3748
5394,2009,1,KVSP (KERN VALLEY SP),4779,0,4779,2448,195.2,4628
5395,2009,1,ISP (IRONWOOD SP),4045,0,4045,2200,183.9,4325
5396,2009,1,HDSP (HIGH DESERT SP),4395,9,4404,2324,189.5,4536
5397,2009,1,FOL (FOLSOM SP) (MALE),4085,0,4085,2469,165.5,4078
5398,2009,1,DVI (DEUEL VOCATIONAL INSTITUTION),3806,7,3813,1681,226.8,3811
5399,2009,1,CTF (CORRECTIONAL TRAINING FAC),6274,0,6274,3312,189.4,6527
5400,2009,1,CVSP (CHUCKAWALLA VALLEY SP),3340,0,3340,1738,192.2,3328
5401,2009,1,SATF (CA SUBSTANCE ABUSE TREAT FAC),6987,5,6992,3424,204.2,7264
5402,2009,1,"SOL (CA SP, SOLANO)",5028,0,5028,2610,192.6,5235
5403,2009,1,SQ (SAN QUENTIN SP),5231,8,5239,3082,170.0,5259
5404,2009,1,"SAC (CA SP, SACRAMENTO)",2959,0,2959,1828,161.9,3059
5405,2009,1,"LAC (CA SP, LOS ANGELES COUNTY)",4857,0,4857,2300,211.2,5027
5406,2009,1,"COR (CA SP, CORCORAN)",5631,0,5631,3116,180.7,5653
5407,2009,1,CEN (CENTINELA SP),4826,0,4826,2308,209.1,5016
5408,2009,1,CAL (CALIPATRIA SP),4292,0,4292,2308,186.0,4218
5409,2009,1,"CRC (CAL REHAB CTR, MEN)",3818,526,4344,2491,174.4,4408
5410,2009,1,CMC (CA MEN'S COLONY),6484,0,6484,3838,168.9,6488
5411,2009,1,CMF (CA MEDICAL FAC),2822,0,2822,2297,122.9,3000
5412,2009,1,CIM (CA INSTITUTION FOR MEN),5682,14,5696,2976,191.4,6011
5413,2009,1,CCI (CA CORRECTIONAL INSTITUTION),5667,0,5667,2783,203.6,5835
5414,2009,1,CCC (CA CORRECTIONAL CENTER),5575,0,5575,3883,143.6,5724
5415,2009,1,ASP (AVENAL SP),6451,0,6451,2920,220.9,6878
5416,2009,2,VSP (VALLEY SP),3931,11,3942,1860,211.9,4158
5417,2009,2,CCWF (CENTRAL CA WOMEN'S FAC),3911,1,3912,2004,195.2,4166
5418,2009,2,CIW (CA INSTITUTION FOR WOMEN),2454,211,2665,1356,196.5,2669
5419,2009,2,WSP (WASCO SP),5972,13,5985,2984,200.6,5848
5420,2009,2,SCC (SIERRA CONSERVATION CENTER),5862,0,5862,3454,169.7,6067
5421,2009,2,SVSP (SALINAS VALLEY SP),3962,0,3962,2472,160.3,4099
5422,2009,2,RJD (RJ DONOVAN CORRECTIONAL FAC),4727,2,4729,2200,215.0,4814
5423,2009,2,PVSP (PLEASANT VALLEY SP),5140,0,5140,2308,222.7,5162
5424,2009,2,PBSP (PELICAN BAY SP),3370,0,3370,2380,141.6,3502
5425,2009,2,NKSP (NORTH KERN SP),5408,12,5420,2694,201.2,5454
5426,2009,2,MCSP (MULE CREEK SP),3864,0,3864,1700,227.3,3748
5427,2009,2,KVSP (KERN VALLEY SP),4771,0,4771,2448,194.9,4628
5428,2009,2,ISP (IRONWOOD SP),4032,0,4032,1960,205.7,4325
5429,2009,2,HDSP (HIGH DESERT SP),4399,9,4408,2324,189.7,4536
5430,2009,2,FOL (FOLSOM SP) (MALE),4115,0,4115,2469,166.7,4078
5431,2009,2,DVI (DEUEL VOCATIONAL INSTITUTION),3821,7,3828,1681,227.7,3811
5432,2009,2,CTF (CORRECTIONAL TRAINING FAC),6252,0,6252,3312,188.8,6527
5433,2009,2,CVSP (CHUCKAWALLA VALLEY SP),3481,0,3481,1738,200.3,3328
5434,2009,2,SATF (CA SUBSTANCE ABUSE TREAT FAC),6939,3,6942,3424,202.7,7264
5435,2009,2,"SOL (CA SP, SOLANO)",4920,0,4920,2480,198.4,5235
5436,2009,2,SQ (SAN QUENTIN SP),5242,8,5250,3082,170.3,5259
5437,2009,2,"SAC (CA SP, SACRAMENTO)",2962,0,2962,1828,162.0,3059
5438,2009,2,"LAC (CA SP, LOS ANGELES COUNTY)",4897,0,4897,2300,212.9,5027
5439,2009,2,"COR (CA SP, CORCORAN)",5545,0,5545,2995,185.1,5653
5440,2009,2,CEN (CENTINELA SP),4665,0,4665,2308,202.1,5016
5441,2009,2,CAL (CALIPATRIA SP),4254,0,4254,2308,184.3,4218
5442,2009,2,"CRC (CAL REHAB CTR, MEN)",3786,530,4316,2491,173.3,4408
5443,2009,2,CMC (CA MEN'S COLONY),6471,0,6471,3838,168.6,6488
5444,2009,2,CMF (CA MEDICAL FAC),2775,0,2775,2297,120.8,3000
5445,2009,2,CIM (CA INSTITUTION FOR MEN),5680,14,5694,2976,191.3,6011
5446,2009,2,CCI (CA CORRECTIONAL INSTITUTION),5556,0,5556,2608,213.0,5835
5447,2009,2,CCC (CA CORRECTIONAL CENTER),5514,0,5514,3883,142.0,5724
5448,2009,2,ASP (AVENAL SP),6337,0,6337,2820,224.7,6878
5449,2009,3,VSP (VALLEY SP),3915,10,3925,1860,211.0,4158
5450,2009,3,CCWF (CENTRAL CA WOMEN'S FAC),3875,4,3879,2004,193.6,4046
5451,2009,3,CIW (CA INSTITUTION FOR WOMEN),2473,212,2685,1356,198.0,2669
5452,2009,3,WSP (WASCO SP),5883,6,5889,2984,197.4,5848
5453,2009,3,SCC (SIERRA CONSERVATION CENTER),5865,0,5865,3454,169.8,6067
5454,2009,3,SVSP (SALINAS VALLEY SP),4030,0,4030,2472,163.0,4099
5455,2009,3,RJD (RJ DONOVAN CORRECTIONAL FAC),4809,1,4810,2300,209.1,4714
5456,2009,3,PVSP (PLEASANT VALLEY SP),5074,0,5074,2308,219.8,5162
5457,2009,3,PBSP (PELICAN BAY SP),3330,0,3330,2380,139.9,3502
5458,2009,3,NKSP (NORTH KERN SP),5284,11,5295,2694,196.5,5354
5459,2009,3,MCSP (MULE CREEK SP),3805,0,3805,1700,223.8,3748
5460,2009,3,KVSP (KERN VALLEY SP),4797,0,4797,2448,196.0,4728
5461,2009,3,ISP (IRONWOOD SP),4048,0,4048,1960,206.5,4325
5462,2009,3,HDSP (HIGH DESERT SP),4434,17,4451,2324,191.5,4486
5463,2009,3,FOL (FOLSOM SP) (MALE),4152,0,4152,2469,168.2,4078
5464,2009,3,DVI (DEUEL VOCATIONAL INSTITUTION),3843,15,3858,1681,229.5,3811
5465,2009,3,CTF (CORRECTIONAL TRAINING FAC),6172,0,6172,3412,180.9,6327
5466,2009,3,CVSP (CHUCKAWALLA VALLEY SP),3557,0,3557,1738,204.7,3278
5467,2009,3,SATF (CA SUBSTANCE ABUSE TREAT FAC),6982,2,6984,3424,204.0,7064
5468,2009,3,"SOL (CA SP, SOLANO)",4821,0,4821,2480,194.4,5235
5469,2009,3,SQ (SAN QUENTIN SP),5280,6,5286,3082,171.5,5259
5470,2009,3,"SAC (CA SP, SACRAMENTO)",2904,0,2904,1828,158.9,2979
5471,2009,3,"LAC (CA SP, LOS ANGELES COUNTY)",4829,0,4829,2400,201.2,5027
5472,2009,3,"COR (CA SP, CORCORAN)",5496,0,5496,2995,183.5,5511
5473,2009,3,CEN (CENTINELA SP),4762,0,4762,2308,206.3,4916
5474,2009,3,CAL (CALIPATRIA SP),4220,0,4220,2308,182.8,4218
5475,2009,3,"CRC (CAL REHAB CTR, MEN)",3705,546,4251,2491,170.7,4332
5476,2009,3,CMC (CA MEN'S COLONY),6417,0,6417,3838,167.2,6488
5477,2009,3,CMF (CA MEDICAL FAC),2792,1,2793,2297,121.6,3000
5478,2009,3,CIM (CA INSTITUTION FOR MEN),5886,12,5898,2976,198.2,6011
5479,2009,3,CCI (CA CORRECTIONAL INSTITUTION),5223,0,5223,2608,200.3,5835
5480,2009,3,CCC (CA CORRECTIONAL CENTER),5444,0,5444,3883,140.2,5724
5481,2009,3,ASP (AVENAL SP),6378,0,6378,2820,226.2,6878
5482,2009,4,VSP (VALLEY SP),3864,13,3877,1980,195.8,3958
5483,2009,4,CCWF (CENTRAL CA WOMEN'S FAC),3937,6,3943,2004,196.8,4046
5484,2009,4,CIW (CA INSTITUTION FOR WOMEN),2464,217,2681,1356,197.7,2669
5485,2009,4,WSP (WASCO SP),5891,6,5897,2984,197.6,5920
5486,2009,4,SCC (SIERRA CONSERVATION CENTER),5853,0,5853,3736,156.7,5921
5487,2009,4,SVSP (SALINAS VALLEY SP),4210,0,4210,2388,176.3,4163
5488,2009,4,RJD (RJ DONOVAN CORRECTIONAL FAC),4824,0,4824,2300,209.7,4814
5489,2009,4,PVSP (PLEASANT VALLEY SP),4883,0,4883,2308,211.6,4922
5490,2009,4,PBSP (PELICAN BAY SP),3345,0,3345,2380,140.5,3502
5491,2009,4,NKSP (NORTH KERN SP),5427,3,5430,2694,201.6,5354
5492,2009,4,MCSP (MULE CREEK SP),3808,0,3808,1700,224.0,3812
5493,2009,4,KVSP (KERN VALLEY SP),4816,0,4816,2448,196.7,4900
5494,2009,4,ISP (IRONWOOD SP),3997,0,3997,2200,181.7,4085
5495,2009,4,HDSP (HIGH DESERT SP),4456,7,4463,2324,192.0,4486
5496,2009,4,FOL (FOLSOM SP) (MALE),4100,0,4100,2469,166.1,4078
5497,2009,4,DVI (DEUEL VOCATIONAL INSTITUTION),3815,9,3824,1681,227.5,3811
5498,2009,4,CTF (CORRECTIONAL TRAINING FAC),6125,0,6125,3312,184.9,6527
5499,2009,4,CVSP (CHUCKAWALLA VALLEY SP),3506,0,3506,1738,201.7,3737
5500,2009,4,SATF (CA SUBSTANCE ABUSE TREAT FAC),7004,4,7008,3424,204.7,7009
5501,2009,4,"SOL (CA SP, SOLANO)",4808,0,4808,2610,184.2,4850
5502,2009,4,SQ (SAN QUENTIN SP),5120,6,5126,3082,166.3,5274
5503,2009,4,"SAC (CA SP, SACRAMENTO)",2901,0,2901,1828,158.7,2979
5504,2009,4,"LAC (CA SP, LOS ANGELES COUNTY)",4476,0,4476,3200,139.9,8000
5505,2009,4,"COR (CA SP, CORCORAN)",5497,0,5497,3116,176.4,5390
5506,2009,4,CEN (CENTINELA SP),4637,0,4637,2308,200.9,4808
5507,2009,4,CAL (CALIPATRIA SP),4211,0,4211,2308,182.5,4218
5508,2009,4,"CRC (CAL REHAB CTR, MEN)",3734,559,4293,2491,172.3,4408
5509,2009,4,CMC (CA MEN'S COLONY),6386,0,6386,3838,166.4,6458
5510,2009,4,CMF (CA MEDICAL FAC),2811,0,2811,2297,122.4,3000
5511,2009,4,CIM (CA INSTITUTION FOR MEN),5868,16,5884,2976,197.7,5811
5512,2009,4,CCI (CA CORRECTIONAL INSTITUTION),5266,0,5266,2783,189.2,5732
5513,2009,4,CCC (CA CORRECTIONAL CENTER),5417,0,5417,3883,139.5,5724
5514,2009,4,ASP (AVENAL SP),6401,0,6401,2920,219.2,6506
5515,2009,5,VSP (VALLEY SP),3836,8,3844,1980,194.1,3958
5516,2009,5,FRCC (FRCCC BAKERSFIELD),19,0,19,75,25.3,75
5517,2009,5,CCWF (CENTRAL CA WOMEN'S FAC),3882,6,3888,2004,194.0,3966
5518,2009,5,CIW (CA INSTITUTION FOR WOMEN),2376,231,2607,1356,192.3,2669
5519,2009,5,WSP (WASCO SP),5886,17,5903,2984,197.8,5920
5520,2009,5,SCC (SIERRA CONSERVATION CENTER),5703,0,5703,3736,152.6,5621
5521,2009,5,SVSP (SALINAS VALLEY SP),4193,0,4193,2388,175.6,4187
5522,2009,5,RJD (RJ DONOVAN CORRECTIONAL FAC),4751,0,4751,2200,216.0,4814
5523,2009,5,PVSP (PLEASANT VALLEY SP),4930,0,4930,2308,213.6,4922
5524,2009,5,PBSP (PELICAN BAY SP),3326,0,3326,2380,139.7,3407
5525,2009,5,NKSP (NORTH KERN SP),5310,7,5317,2694,197.4,5354
5526,2009,5,MCSP (MULE CREEK SP),3847,0,3847,1700,226.3,3812
5527,2009,5,KVSP (KERN VALLEY SP),4795,0,4795,2448,195.9,4880
5528,2009,5,ISP (IRONWOOD SP),3878,0,3878,2200,176.3,4085
5529,2009,5,HDSP (HIGH DESERT SP),4469,8,4477,2324,192.6,4486
5530,2009,5,FOL (FOLSOM SP) (MALE),4036,0,4036,2469,163.5,4078
5531,2009,5,DVI (DEUEL VOCATIONAL INSTITUTION),3824,2,3826,1681,227.6,3811
5532,2009,5,CTF (CORRECTIONAL TRAINING FAC),6071,0,6071,3312,183.3,6527
5533,2009,5,CVSP (CHUCKAWALLA VALLEY SP),3636,0,3636,1738,209.2,3737
5534,2009,5,SATF (CA SUBSTANCE ABUSE TREAT FAC),6884,5,6889,3424,201.2,7009
5535,2009,5,"SOL (CA SP, SOLANO)",4721,0,4721,2610,180.9,4850
5536,2009,5,SQ (SAN QUENTIN SP),5162,10,5172,3082,167.8,5274
5537,2009,5,"SAC (CA SP, SACRAMENTO)",2895,0,2895,1828,158.4,2979
5538,2009,5,"LAC (CA SP, LOS ANGELES COUNTY)",4546,0,4546,2400,189.4,4970
5539,2009,5,"COR (CA SP, CORCORAN)",5414,0,5414,3116,173.7,5390
5540,2009,5,CEN (CENTINELA SP),4675,0,4675,2308,202.6,4808
5541,2009,5,CAL (CALIPATRIA SP),4189,0,4189,2308,181.5,4218
5542,2009,5,"CRC (CAL REHAB CTR, MEN)",3687,545,4232,2491,169.9,4408
5543,2009,5,CMC (CA MEN'S COLONY),6403,0,6403,3838,166.8,6458
5544,2009,5,CMF (CA MEDICAL FAC),2835,0,2835,2297,123.4,3000
5545,2009,5,CIM (CA INSTITUTION FOR MEN),5936,19,5955,2976,200.1,5811
5546,2009,5,CCI (CA CORRECTIONAL INSTITUTION),5202,0,5202,2783,186.9,5732
5547,2009,5,CCC (CA CORRECTIONAL CENTER),5285,0,5285,3883,136.1,5724
5548,2009,5,ASP (AVENAL SP),6378,0,6378,2920,218.4,6506
5549,2009,6,VSP (VALLEY SP),3837,15,3852,1980,194.5,3958
5550,2009,6,FRCC (FRCCC BAKERSFIELD),74,0,74,75,98.7,75
5551,2009,6,CCWF (CENTRAL CA WOMEN'S FAC),3882,6,3888,2004,194.0,3966
5552,2009,6,CIW (CA INSTITUTION FOR WOMEN),2386,211,2597,1356,191.5,2669
5553,2009,6,WSP (WASCO SP),5846,13,5859,2984,196.3,5848
5554,2009,6,SCC (SIERRA CONSERVATION CENTER),5491,0,5491,3736,147.0,5621
5555,2009,6,SVSP (SALINAS VALLEY SP),4175,0,4175,2388,174.8,3971
5556,2009,6,RJD (RJ DONOVAN CORRECTIONAL FAC),4760,0,4760,2200,216.4,4814
5557,2009,6,PVSP (PLEASANT VALLEY SP),4925,0,4925,2308,213.4,4922
5558,2009,6,PBSP (PELICAN BAY SP),3260,0,3260,2380,137.0,3407
5559,2009,6,NKSP (NORTH KERN SP),5345,5,5350,2694,198.6,5354
5560,2009,6,MCSP (MULE CREEK SP),3784,0,3784,1700,222.6,3812
5561,2009,6,KVSP (KERN VALLEY SP),4720,0,4720,2448,192.8,4880
5562,2009,6,ISP (IRONWOOD SP),4005,0,4005,2200,182.0,4085
5563,2009,6,HDSP (HIGH DESERT SP),4380,11,4391,2324,188.9,4486
5564,2009,6,FOL (FOLSOM SP) (MALE),4035,0,4035,2469,163.4,4078
5565,2009,6,DVI (DEUEL VOCATIONAL INSTITUTION),3825,3,3828,1681,227.7,3811
5566,2009,6,CTF (CORRECTIONAL TRAINING FAC),5919,0,5919,3312,178.7,6127
5567,2009,6,CVSP (CHUCKAWALLA VALLEY SP),3468,0,3468,1738,199.5,3593
5568,2009,6,SATF (CA SUBSTANCE ABUSE TREAT FAC),6958,3,6961,3424,203.3,7009
5569,2009,6,"SOL (CA SP, SOLANO)",4777,0,4777,2610,183.0,4850
5570,2009,6,SQ (SAN QUENTIN SP),5189,8,5197,3082,168.6,5274
5571,2009,6,"SAC (CA SP, SACRAMENTO)",2867,0,2867,1828,156.8,2979
5572,2009,6,"LAC (CA SP, LOS ANGELES COUNTY)",4531,0,4531,2400,188.8,4790
5573,2009,6,"COR (CA SP, CORCORAN)",5365,0,5365,3116,172.2,5352
5574,2009,6,CEN (CENTINELA SP),4497,0,4497,2308,194.8,4628
5575,2009,6,CAL (CALIPATRIA SP),4280,0,4280,2308,185.4,4218
5576,2009,6,"CRC (CAL REHAB CTR, MEN)",3703,550,4253,2491,170.7,4408
5577,2009,6,CMC (CA MEN'S COLONY),6362,0,6362,3838,165.8,6458
5578,2009,6,CMF (CA MEDICAL FAC),2785,0,2785,2297,121.2,3000
5579,2009,6,CIM (CA INSTITUTION FOR MEN),5998,21,6019,2976,202.3,5811
5580,2009,6,CCI (CA CORRECTIONAL INSTITUTION),5358,0,5358,2783,192.5,5732
5581,2009,6,CCC (CA CORRECTIONAL CENTER),5490,0,5490,3883,141.4,5724
5582,2009,6,ASP (AVENAL SP),6347,0,6347,2920,217.4,6506
5583,2009,7,VSP (VALLEY SP),3854,13,3867,1980,195.3,3958
5584,2009,7,FRCC (FRCCC BAKERSFIELD),76,0,76,75,101.3,75
5585,2009,7,CCWF (CENTRAL CA WOMEN'S FAC),3851,5,3856,2004,192.4,3966
5586,2009,7,CIW (CA INSTITUTION FOR WOMEN),2422,205,2627,1386,189.5,2715
5587,2009,7,WSP (WASCO SP),6043,10,6053,2984,202.8,5848
5588,2009,7,SCC (SIERRA CONSERVATION CENTER),5419,0,5419,3736,145.0,5621
5589,2009,7,SVSP (SALINAS VALLEY SP),4033,0,4033,2388,168.9,3981
5590,2009,7,RJD (RJ DONOVAN CORRECTIONAL FAC),4759,0,4759,2200,216.3,4814
5591,2009,7,PVSP (PLEASANT VALLEY SP),4912,0,4912,2308,212.8,4922
5592,2009,7,PBSP (PELICAN BAY SP),3225,0,3225,2380,135.5,3407
5593,2009,7,NKSP (NORTH KERN SP),5410,6,5416,2694,201.0,5354
5594,2009,7,MCSP (MULE CREEK SP),3739,0,3739,1700,219.9,3812
5595,2009,7,KVSP (KERN VALLEY SP),4680,0,4680,2448,191.2,4825
5596,2009,7,ISP (IRONWOOD SP),4186,0,4186,2200,190.3,4325
5597,2009,7,HDSP (HIGH DESERT SP),4423,11,4434,2324,190.8,4486
5598,2009,7,FOL (FOLSOM SP) (MALE),4075,0,4075,2469,165.0,4078
5599,2009,7,DVI (DEUEL VOCATIONAL INSTITUTION),3940,6,3946,1681,234.7,3811
5600,2009,7,CTF (CORRECTIONAL TRAINING FAC),5728,0,5728,3312,172.9,6127
5601,2009,7,CVSP (CHUCKAWALLA VALLEY SP),3422,0,3422,1738,196.9,3593
5602,2009,7,SATF (CA SUBSTANCE ABUSE TREAT FAC),6861,3,6864,3424,200.5,7009
5603,2009,7,"SOL (CA SP, SOLANO)",4772,0,4772,2610,182.8,5040
5604,2009,7,SQ (SAN QUENTIN SP),5174,13,5187,3082,168.3,5274
5605,2009,7,"SAC (CA SP, SACRAMENTO)",2873,0,2873,1828,157.2,2979
5606,2009,7,"LAC (CA SP, LOS ANGELES COUNTY)",4663,0,4663,2400,194.3,4790
5607,2009,7,"COR (CA SP, CORCORAN)",5402,0,5402,3116,173.4,5352
5608,2009,7,CEN (CENTINELA SP),4523,0,4523,2308,196.0,4508
5609,2009,7,CAL (CALIPATRIA SP),4276,0,4276,2308,185.3,4218
5610,2009,7,"CRC (CAL REHAB CTR, MEN)",3697,545,4242,2491,170.3,4408
5611,2009,7,CMC (CA MEN'S COLONY),6298,0,6298,3838,164.1,6458
5612,2009,7,CMF (CA MEDICAL FAC),2695,0,2695,2297,117.3,2875
5613,2009,7,CIM (CA INSTITUTION FOR MEN),5889,24,5913,2976,198.7,6011
5614,2009,7,CCI (CA CORRECTIONAL INSTITUTION),5600,0,5600,2783,201.2,5732
5615,2009,7,CCC (CA CORRECTIONAL CENTER),5465,0,5465,3883,140.7,5724
5616,2009,7,ASP (AVENAL SP),6320,0,6320,2920,216.4,6506
5617,2009,8,VSP (VALLEY SP),3811,18,3829,1980,193.4,3902
5618,2009,8,FRCC (FRCCC BAKERSFIELD),77,0,77,75,102.7,75
5619,2009,8,CCWF (CENTRAL CA WOMEN'S FAC),3911,4,3915,2004,195.4,3966
5620,2009,8,CIW (CA INSTITUTION FOR WOMEN),2393,205,2598,1386,187.4,2715
5621,2009,8,WSP (WASCO SP),5988,11,5999,2984,201.0,5848
5622,2009,8,SCC (SIERRA CONSERVATION CENTER),5637,1,5638,3736,150.9,5621
5623,2009,8,SVSP (SALINAS VALLEY SP),3736,0,3736,2388,156.4,3981
5624,2009,8,RJD (RJ DONOVAN CORRECTIONAL FAC),4755,0,4755,2200,216.1,4814
5625,2009,8,PVSP (PLEASANT VALLEY SP),4945,0,4945,2308,214.3,4922
5626,2009,8,PBSP (PELICAN BAY SP),3211,0,3211,2380,134.9,3407
